sexo,idade,renda_ind,escolaridade,regAdm,Cluster
1,23,0.0,6,4,4
2,32,375.0,5,12,0
2,62,1100.0,2,12,3
2,35,2394.41,5,1,0
2,39,0.0,7,24,0
1,18,1163.68,4,9,0
1,58,0.0,2,9,3
2,47,363.65,3,9,3
2,58,2203.74,2,5,3
1,49,0.0,2,5,3
1,22,0.0,5,5,0
1,32,1066.71,5,25,0
1,29,1066.71,5,25,0
1,25,1066.71,8,25,4
2,20,0.0,5,2,0
2,39,0.0,3,2,3
1,50,6691.18,7,20,4
1,54,8242.75,7,20,1
1,35,3000.0,7,12,4
2,33,5500.0,7,12,4
2,25,6635.34,7,24,4
1,32,6635.34,7,24,4
1,45,2180.38,4,3,2
2,38,1486.62,5,3,0
2,33,0.0,6,1,0
1,75,4980.37,3,1,3
2,42,1200.0,5,32,0
1,20,1200.0,5,32,0
1,24,1200.0,5,32,0
1,41,1300.0,5,32,0
2,27,1270.62,5,1,0
1,45,2250.74,5,29,0
1,34,0.0,7,26,4
2,42,0.0,7,26,0
2,20,0.0,4,6,0
2,47,0.0,5,6,2
1,21,0.0,5,6,0
1,47,0.0,5,6,2
2,40,1853.15,5,32,0
2,46,0.0,5,25,0
1,43,0.0,5,25,0
2,53,4017.62,7,17,2
1,50,1104.85,5,17,2
1,42,1788.64,5,6,2
2,40,366.52,5,6,0
1,23,1563.83,5,6,0
2,73,19547.93,7,27,1
2,22,0.0,5,5,0
2,62,1104.85,2,4,3
2,41,1506.61,7,4,4
2,43,401.76,5,4,2
2,35,14546.04,7,22,4
1,37,19394.72,7,22,1
2,42,2250.74,7,30,0
1,32,17239.75,7,1,1
1,50,0.0,7,13,4
1,42,1100.0,1,24,3
2,38,0.0,5,14,0
2,18,684.18,5,14,0
1,33,1954.79,5,14,0
1,35,6256.18,7,18,4
2,52,2369.76,7,18,2
1,39,20364.45,7,22,1
2,43,5624.47,7,22,4
1,20,0.0,6,16,0
1,24,0.0,6,16,0
1,23,5333.55,6,22,4
2,48,0.0,5,11,2
1,49,10736.7,7,11,1
1,22,0.0,6,11,0
2,35,1172.88,5,14,0
2,26,0.0,6,10,0
1,22,0.0,6,10,0
1,34,7736.82,7,30,4
2,25,1075.14,5,7,0
2,67,6321.24,2,22,3
1,63,4886.98,7,11,2
2,60,3909.59,5,11,2
2,45,3792.3,5,17,2
2,26,1368.36,6,17,0
2,32,198.8,5,28,0
1,41,1551.58,5,26,0
1,61,14218.58,7,1,1
2,28,165.82,4,14,0
1,48,7583.24,7,30,4
2,52,2909.21,7,1,2
1,56,7757.89,7,1,1
2,52,4886.98,6,11,2
2,38,6841.78,7,11,4
1,27,1260.66,6,26,0
2,72,1075.14,1,25,3
1,75,1075.14,1,25,3
2,42,5008.5,7,13,4
1,40,10726.95,7,1,1
1,42,0.0,2,25,3
2,41,1163.68,3,25,0
2,20,1163.68,3,25,0
1,18,0.0,2,25,0
2,25,0.0,6,3,0
1,25,0.0,7,3,4
2,67,0.0,5,30,3
1,65,0.0,7,30,2
1,50,18230.4,7,27,1
2,23,0.0,6,27,0
2,19,0.0,5,27,0
2,49,8762.36,7,27,4
2,53,0.0,3,4,3
1,64,2500.0,3,4,3
2,38,250.0,5,4,0
1,54,7393.66,5,27,2
2,49,6445.76,5,27,2
1,39,2036.45,7,33,4
1,34,3878.94,7,23,4
2,60,13408.69,7,20,1
1,65,17814.41,7,20,1
1,21,0.0,8,14,4
1,55,0.0,2,14,3
1,23,0.0,6,14,0
2,45,0.0,7,16,0
1,23,0.0,5,5,0
1,18,0.0,4,5,0
2,78,2932.19,7,16,2
1,21,0.0,2,14,0
2,75,1100.0,2,8,3
1,47,0.0,4,8,2
2,69,4848.68,5,11,2
1,65,0.0,5,11,2
1,55,9697.36,7,20,1
2,47,420.28,5,7,2
1,24,0.0,7,30,0
1,45,4788.82,5,30,4
2,43,2490.19,7,30,4
1,41,1053.54,5,30,0
1,42,2932.19,3,21,0
2,30,977.4,5,21,0
1,62,1101.87,1,19,3
1,78,1101.87,2,19,3
2,66,0.0,2,19,3
1,39,8727.62,7,20,4
1,32,1200.0,7,2,4
2,21,0.0,5,2,0
2,69,5818.41,7,22,2
2,71,5818.41,7,22,2
1,30,2909.21,7,1,4
1,51,0.0,8,17,4
1,39,4739.53,3,1,2
2,42,9479.06,7,1,4
2,72,4788.82,5,22,2
1,79,3831.06,4,22,2
1,47,0.0,7,22,4
1,32,0.0,6,2,4
2,30,0.0,6,2,0
2,44,193.95,5,28,0
1,24,1745.52,5,28,0
1,38,5236.57,7,20,4
2,36,4984.44,7,20,4
2,30,0.0,5,18,0
2,75,0.0,5,12,3
2,51,7030.83,8,15,4
1,51,9039.64,5,15,2
2,41,3200.0,7,9,4
1,48,3200.0,4,9,2
1,45,5746.58,7,1,4
1,59,2909.21,2,29,3
2,59,0.0,1,29,3
2,53,0.0,8,18,4
1,59,0.0,7,18,2
2,31,0.0,8,5,4
2,44,0.0,8,29,4
1,47,8242.75,7,29,4
1,39,5586.0,7,2,4
2,39,4688.0,7,2,4
2,43,0.0,5,3,2
1,40,3194.01,5,3,2
2,68,1104.85,2,3,3
2,33,879.66,6,27,0
1,34,4691.5,5,27,4
2,32,400.68,6,19,0
1,32,5008.5,7,19,4
2,59,0.0,5,15,3
1,23,0.0,5,15,0
1,55,2000.0,2,15,3
1,25,0.0,8,15,4
2,36,0.0,6,20,0
2,27,0.0,5,1,0
2,35,1908.37,5,5,0
1,80,15166.49,7,1,1
2,78,16114.39,7,1,1
1,55,19155.28,7,1,1
2,56,9577.64,7,1,1
1,34,1104.85,3,15,0
2,28,1275.59,1,15,3
1,51,602.64,2,5,3
1,54,3314.54,4,4,2
1,18,0.0,4,4,0
2,44,0.0,5,4,2
1,31,0.0,2,25,0
2,42,0.0,2,25,3
2,25,46.55,2,25,0
2,19,0.0,6,11,0
1,45,3909.59,7,11,4
2,22,0.0,6,11,0
2,46,3420.89,7,11,4
1,58,3419.23,2,5,3
2,78,0.0,5,12,3
1,80,0.0,5,12,2
1,40,0.0,7,5,4
2,30,1189.3,7,5,4
1,40,0.0,7,32,4
1,62,1101.87,4,32,3
2,60,0.0,2,32,3
1,41,250.0,2,6,3
1,24,0.0,2,6,0
1,19,0.0,3,6,0
2,64,250.0,4,6,3
1,62,14546.04,7,16,1
2,62,9697.36,7,16,2
2,63,0.0,8,1,2
1,51,13270.68,7,1,1
2,22,0.0,4,30,0
1,26,2202.86,4,30,0
1,32,0.0,5,8,0
1,65,0.0,3,8,3
2,65,1100.0,3,8,3
1,18,1149.32,5,24,0
1,73,9577.64,7,24,1
1,21,1915.53,6,24,0
2,61,0.0,7,24,2
1,36,2303.91,5,4,4
1,60,0.0,3,1,3
2,55,0.0,5,1,2
1,47,2477.7,2,5,3
1,50,11588.94,7,27,1
2,56,7949.44,7,27,2
2,18,1189.3,5,23,0
2,40,0.0,8,23,4
1,42,1982.16,8,23,4
2,60,2873.29,8,22,2
2,35,3639.5,8,22,4
1,65,4788.82,5,22,2
1,27,1723.97,5,24,0
2,21,670.43,5,24,0
1,34,3975.92,5,3,4
2,30,1745.52,5,3,0
2,28,2504.25,7,5,4
1,47,0.0,7,20,4
2,44,0.0,7,20,0
1,48,0.0,1,30,3
2,43,0.0,1,30,3
1,18,0.0,1,30,0
2,62,146.61,8,26,2
1,70,19155.28,7,1,1
2,51,0.0,1,3,3
1,49,0.0,1,3,3
2,19,0.0,4,3,0
1,39,4848.68,5,1,2
2,44,4363.81,7,1,2
2,26,1842.5,6,26,0
1,28,1842.5,5,26,0
1,28,0.0,7,6,4
2,25,0.0,6,6,0
1,35,0.0,6,2,4
2,29,0.0,7,2,4
2,46,3665.24,6,7,2
1,24,1954.79,7,7,4
1,20,1270.62,6,7,4
1,46,4202.81,2,7,3
1,73,21070.8,7,24,1
1,44,18197.51,7,1,1
2,30,0.0,6,6,0
2,23,1172.88,6,26,0
1,27,1925.47,5,26,0
1,35,2424.34,5,7,4
2,37,4105.07,7,27,4
2,39,2932.19,7,27,4
1,29,1702.89,4,32,0
2,31,0.0,5,32,0
2,42,0.0,7,9,4
2,44,0.0,5,9,0
2,19,0.0,8,14,4
1,48,0.0,2,14,3
2,29,0.0,8,14,4
2,51,0.0,7,14,2
1,47,8242.75,7,22,4
1,35,0.0,6,22,0
2,47,0.0,4,4,3
1,58,803.52,4,4,2
2,45,0.0,8,25,4
1,27,0.0,2,25,0
1,38,9773.97,7,10,4
2,34,4886.98,7,10,4
1,67,1954.79,5,11,2
2,62,0.0,5,11,3
1,68,0.0,7,30,2
2,58,0.0,5,30,3
2,40,0.0,8,10,4
2,23,1915.53,6,31,0
1,25,1340.87,6,31,0
2,41,1640.0,7,3,4
1,55,2394.41,3,1,3
2,52,1149.32,5,1,2
2,30,146.61,5,26,0
1,30,3127.67,5,26,0
2,68,1053.54,3,18,3
1,71,2873.29,5,18,2
2,25,1450.0,6,3,0
2,53,1100.0,5,3,2
2,72,8727.62,5,3,2
2,40,1563.83,7,3,4
1,24,0.0,6,18,0
1,70,5721.44,3,21,3
2,61,2230.39,3,21,3
1,26,3685.0,7,21,4
2,28,1075.14,4,21,0
2,53,1075.14,2,21,3
2,25,0.0,6,16,0
2,55,0.0,7,12,2
1,31,1090.19,5,13,0
1,51,1801.02,2,22,3
2,27,1895.81,5,22,0
1,43,0.0,2,25,3
2,18,0.0,8,25,0
2,42,781.92,1,25,3
1,61,1696.75,3,30,3
2,57,0.0,3,30,3
1,29,4363.81,7,20,4
1,31,3394.08,7,20,4
1,66,6635.34,7,24,2
2,53,4739.53,7,24,2
2,35,0.0,5,7,0
1,56,1551.58,5,7,2
2,43,9479.06,7,1,4
1,38,9479.06,7,1,1
1,42,0.0,3,7,3
2,32,0.0,3,7,0
1,63,6161.39,7,1,1
1,65,1788.64,5,10,2
1,33,2443.49,5,10,4
2,67,1857.05,5,10,2
1,49,3256.4,7,1,2
2,25,0.0,4,1,0
2,36,0.0,8,12,4
1,40,0.0,2,12,3
1,33,3878.94,7,33,4
2,62,8533.68,7,33,2
2,45,22028.57,7,27,1
2,34,0.0,5,1,0
1,38,0.0,7,30,4
2,63,5946.48,7,5,2
2,25,0.0,5,26,0
1,28,2248.01,5,26,0
2,76,0.0,2,30,3
2,51,0.0,5,30,0
1,30,3352.17,5,30,0
1,56,6417.02,5,30,2
2,50,4501.49,5,30,2
2,55,601.02,5,19,2
2,29,0.0,7,19,0
1,61,1452.47,2,19,3
1,59,9697.36,7,16,1
2,32,0.0,7,16,0
2,57,4848.68,7,16,2
2,43,1500.0,5,32,0
1,34,0.0,7,3,4
1,27,1436.65,5,1,0
1,66,9577.64,6,1,1
2,62,2150.27,1,17,3
1,67,1544.29,2,17,3
1,38,1075.14,1,17,3
1,28,0.0,7,29,0
2,33,0.0,7,29,0
1,38,5818.41,8,29,4
1,38,2052.53,5,26,0
1,44,0.0,5,32,0
2,46,1502.55,5,32,0
1,19,0.0,2,32,0
1,40,1436.65,3,31,0
2,30,0.0,3,31,0
2,26,1895.81,6,1,0
2,68,0.0,6,3,2
1,35,0.0,6,3,4
1,77,0.0,2,3,3
2,49,0.0,6,3,2
1,21,0.0,6,6,0
2,46,0.0,7,6,2
2,72,9503.41,5,1,2
2,79,1100.0,5,3,3
1,44,2000.0,7,3,4
2,54,5000.0,3,3,3
2,70,9600.38,7,22,2
2,40,18667.41,7,22,1
2,45,1200.0,6,8,2
1,53,1500.0,2,8,3
2,70,1100.0,1,6,3
2,33,1954.79,7,7,4
1,37,0.0,7,7,4
1,66,0.0,7,30,2
1,30,0.0,7,30,0
2,38,0.0,6,27,0
1,41,0.0,7,27,4
1,22,426.56,5,31,0
2,19,1042.7,5,31,0
2,26,1205.29,6,15,0
2,50,2511.01,4,15,3
1,51,2711.89,2,15,3
2,20,1707.49,5,15,0
1,37,4200.0,7,8,4
2,33,800.0,6,8,0
2,34,2725.47,5,3,0
1,47,0.0,7,20,4
2,28,0.0,5,28,0
2,40,601.02,5,19,0
1,40,2804.76,6,19,4
1,40,0.0,5,26,0
1,29,1500.0,5,8,0
2,27,1300.0,6,8,0
2,40,0.0,5,6,0
1,20,1452.47,6,6,4
1,46,0.0,5,6,2
1,49,0.0,8,9,4
1,21,2036.45,3,9,0
2,47,0.0,1,9,3
1,68,19155.28,7,16,1
2,66,11493.17,7,16,1
2,45,1066.71,5,1,2
1,80,0.0,7,16,2
2,64,0.0,7,16,2
2,54,2107.08,2,16,3
1,37,3600.0,7,8,4
1,69,0.0,2,10,3
2,36,268.17,5,31,0
2,58,1450.0,8,15,2
1,29,3520.0,5,15,4
1,37,0.0,7,15,4
1,59,0.0,4,15,3
2,40,0.0,7,24,0
2,38,0.0,7,16,0
1,40,21070.8,7,1,1
2,33,21070.8,7,1,1
2,37,247.77,5,6,0
1,36,396.43,5,6,0
1,36,0.0,4,3,0
1,51,9697.36,7,20,1
2,32,0.0,5,29,0
1,37,1915.53,5,29,0
2,50,0.0,5,26,0
2,23,0.0,5,26,0
2,42,1001.7,5,4,2
1,24,1101.87,4,4,0
1,27,1486.62,5,27,0
1,25,1486.62,6,27,0
2,40,8341.57,7,1,4
1,45,9858.22,7,1,1
1,35,28732.91,7,20,1
1,39,28732.91,5,20,1
2,37,0.0,7,3,4
1,72,0.0,3,5,3
2,69,0.0,5,5,3
2,37,7662.11,7,20,4
1,40,5746.58,7,20,4
2,60,6704.35,7,16,2
1,60,7662.11,7,16,1
2,40,0.0,4,24,0
1,50,24645.54,4,24,1
1,39,1421.86,5,30,0
2,65,2628.54,3,30,3
2,32,1647.46,5,30,0
2,31,3878.94,7,22,4
1,39,5818.41,7,22,4
2,35,1307.23,2,6,3
1,32,0.0,5,6,0
2,33,371.66,5,21,0
1,39,0.0,5,21,0
1,47,2000.0,2,12,3
2,36,500.0,5,12,0
2,26,0.0,7,8,0
2,62,0.0,5,8,3
1,30,0.0,7,8,4
1,21,0.0,5,17,0
2,18,0.0,5,17,0
2,58,18197.51,7,1,1
1,33,17239.75,7,1,1
1,39,0.0,7,16,4
1,59,0.0,2,33,3
2,62,2133.42,3,33,3
1,39,1563.83,7,11,4
2,39,7757.89,7,33,4
1,58,4654.73,5,33,2
1,69,2973.24,2,3,3
2,67,1090.19,4,3,3
1,33,2081.27,6,3,4
1,46,1454.6,5,28,0
1,22,290.92,4,28,0
2,46,290.92,2,28,3
2,42,0.0,5,6,0
1,55,9910.8,5,6,2
2,29,0.0,6,22,0
1,29,3878.94,7,22,4
1,43,1288.4,5,21,0
2,43,1585.73,5,21,0
1,65,0.0,7,29,2
1,56,2500.0,5,4,2
2,49,1200.0,4,4,3
2,49,1506.61,5,15,2
1,23,1406.17,6,15,4
1,45,0.0,2,15,3
1,32,1982.16,2,13,0
2,52,0.0,2,13,3
2,53,1075.14,7,26,2
2,60,1075.14,5,26,3
2,30,0.0,7,26,0
1,57,0.0,5,26,2
1,58,1954.79,4,3,2
2,40,23944.09,7,16,1
1,50,31606.2,7,16,1
2,54,0.0,1,14,3
2,61,0.0,2,14,3
1,25,2133.42,7,33,4
2,55,0.0,7,33,0
1,29,2133.42,7,33,4
1,56,7757.89,5,33,2
2,39,0.0,5,32,0
1,42,0.0,8,32,4
1,51,0.0,7,16,4
2,22,0.0,6,16,0
1,40,1319.49,6,23,4
1,22,1100.0,5,3,0
2,49,1100.0,2,3,3
1,35,2200.0,2,9,3
2,33,2000.0,2,9,3
1,44,2932.19,5,1,2
2,45,10017.0,7,12,4
1,44,5008.5,7,12,4
2,27,244.35,5,26,0
1,33,1075.14,7,26,4
1,52,0.0,3,26,3
2,45,0.0,5,1,2
2,27,651.28,7,1,4
2,49,464.26,2,7,3
2,29,0.0,3,7,0
1,35,0.0,7,24,4
1,56,0.0,2,12,3
2,53,1101.87,2,12,3
1,21,0.0,6,12,0
2,32,1075.14,7,26,0
2,63,1075.14,5,26,3
1,36,3831.06,7,22,4
1,33,2873.29,7,22,4
2,20,0.0,6,13,0
1,53,0.0,1,13,3
2,42,0.0,7,13,0
1,29,1551.58,5,14,0
1,35,1124.89,7,14,4
2,56,0.0,5,10,3
2,68,0.0,7,18,2
1,70,0.0,5,18,2
2,28,5746.58,7,1,4
1,77,1202.04,3,4,3
2,80,1101.87,3,4,3
2,60,2003.4,5,13,2
1,68,1101.87,2,13,3
2,33,0.0,7,11,0
2,29,0.0,7,30,0
1,36,3317.67,7,30,4
2,23,2369.76,7,30,0
2,60,0.0,5,5,3
1,40,150.0,5,5,2
2,40,0.0,7,5,4
1,43,0.0,7,20,4
1,43,0.0,1,9,3
2,42,376.65,5,9,0
1,37,9773.97,7,27,4
1,24,1661.57,5,21,0
2,19,1075.14,5,21,0
2,39,8307.87,7,27,4
1,46,17593.14,7,27,1
1,20,1075.14,5,26,0
1,62,1075.14,3,26,3
2,59,1075.14,2,26,3
1,30,0.0,7,19,4
1,66,0.0,5,19,2
2,68,0.0,7,19,2
2,62,0.0,1,23,3
1,67,1090.19,1,23,3
1,50,0.0,5,3,2
1,23,0.0,5,3,0
2,20,0.0,4,3,0
1,31,0.0,6,18,0
1,31,2843.72,5,18,0
1,32,0.0,5,19,0
2,19,0.0,6,19,0
2,35,1101.87,5,19,0
2,53,1101.87,4,19,3
1,25,0.0,7,14,4
2,49,0.0,5,14,2
2,39,1163.68,5,28,0
2,59,1066.71,2,28,3
1,57,2511.01,5,30,2
2,24,1288.4,5,3,0
1,25,2101.09,5,3,4
1,35,3964.32,7,23,4
2,53,0.0,5,3,2
1,33,3831.06,7,1,4
1,47,8727.62,7,20,4
2,31,4848.68,7,20,4
2,23,21334.19,7,20,1
2,51,8727.62,7,20,2
2,21,5818.41,6,20,4
2,38,6010.2,7,3,4
1,56,10017.0,1,19,3
1,55,0.0,6,1,2
1,40,2200.0,5,3,2
2,39,4788.82,7,1,4
1,44,13408.69,7,1,1
2,51,0.0,5,24,0
1,43,0.0,5,27,0
2,36,173.98,5,11,0
2,39,1075.14,6,11,0
2,71,1075.14,2,11,3
2,30,0.0,5,5,0
1,55,6704.35,5,1,2
1,58,0.0,7,3,2
1,44,0.0,7,22,4
2,46,371.66,1,6,3
2,29,4788.82,7,1,4
2,75,1090.19,5,6,3
1,68,2973.24,2,6,3
1,69,0.0,7,12,2
2,57,0.0,5,12,3
2,37,0.0,5,6,0
2,49,2011.3,5,30,0
1,47,6225.46,5,30,2
2,25,1723.97,6,30,0
2,60,9479.06,7,1,1
1,60,11374.87,7,1,1
2,53,1454.6,5,33,0
1,59,4441.39,5,33,2
1,24,1745.52,5,33,0
2,77,1066.71,2,7,3
1,47,0.0,7,7,4
1,50,9577.64,7,20,1
2,25,0.0,3,31,0
1,26,0.0,3,31,0
1,32,5333.55,7,33,4
1,52,14546.04,7,33,1
1,54,0.0,5,33,0
2,57,0.0,7,15,2
1,19,2000.0,6,15,4
1,22,0.0,4,6,0
2,45,0.0,5,6,2
1,49,0.0,3,6,3
1,38,5308.27,7,1,4
2,29,2008.81,7,3,4
1,27,1908.37,4,3,0
1,38,8035.24,7,3,4
2,39,15324.22,7,20,1
2,41,4921.58,7,15,4
1,42,703.08,7,15,4
1,41,1402.38,4,4,2
2,38,380.65,7,4,4
2,50,1340.87,7,31,0
1,50,3160.62,5,31,2
2,25,0.0,7,31,0
1,60,1803.06,5,19,2
1,45,7660.91,7,20,4
2,41,1486.62,5,5,2
1,47,1486.62,5,5,2
1,40,5333.55,7,22,4
1,72,7011.9,5,3,2
2,64,131.22,6,3,2
1,40,2426.97,4,30,0
2,36,957.76,5,30,0
2,28,701.19,5,19,0
1,30,2504.25,6,19,4
1,42,0.0,6,3,2
2,37,5022.02,7,3,4
2,26,502.2,5,17,0
1,33,1607.05,5,17,0
1,43,1939.47,2,14,3
1,24,2464.55,1,18,0
2,58,23697.64,7,18,1
1,65,18199.79,7,18,1
1,46,0.0,7,12,4
1,79,0.0,5,12,2
1,23,2681.74,7,20,4
2,44,0.0,7,20,0
1,49,7853.66,5,20,2
1,50,22303.92,7,20,1
1,78,5818.41,3,20,3
1,45,1783.94,6,12,4
2,45,0.0,7,12,4
2,26,0.0,7,14,0
2,21,0.0,7,14,0
2,31,1066.71,7,21,0
1,32,4363.81,7,21,4
2,45,0.0,3,21,3
1,47,14546.04,7,1,1
2,55,3297.1,7,1,2
2,45,2909.21,7,1,2
1,62,0.0,1,30,3
2,62,0.0,1,30,3
2,43,0.0,7,30,0
2,26,363.65,5,25,0
1,37,1939.47,6,26,4
2,72,0.0,2,26,3
1,61,0.0,5,3,2
1,54,1939.47,3,28,3
2,39,1163.68,2,28,3
1,20,0.0,3,28,0
2,65,0.0,5,18,3
1,44,0.0,1,32,3
2,51,0.0,7,32,0
1,43,0.0,7,19,4
2,80,1205.29,2,9,3
2,68,33138.63,7,16,1
2,41,1412.7,5,30,0
2,29,2107.08,5,31,0
1,34,1723.97,3,31,0
2,30,1723.97,1,31,0
1,37,1676.09,2,31,0
2,20,1104.85,7,4,4
1,52,1104.85,2,4,3
1,23,1104.85,7,4,4
2,48,0.0,5,4,2
1,58,5430.52,5,1,2
1,26,3394.08,7,1,4
1,18,0.0,4,23,0
1,55,2150.27,2,23,3
1,25,0.0,7,23,4
2,49,1466.1,4,23,3
2,55,17062.3,7,1,1
1,58,28437.17,7,1,1
2,32,6635.34,7,1,4
1,48,14546.04,7,20,1
2,32,0.0,2,20,0
1,80,1232.28,2,30,3
2,65,1042.7,2,30,3
2,46,0.0,7,27,0
1,47,11892.96,7,27,1
1,40,0.0,2,14,3
2,62,23697.64,7,24,1
1,67,18199.79,7,24,1
1,26,0.0,5,30,0
2,28,0.0,7,30,0
2,46,8619.87,7,1,2
2,72,11493.17,5,1,2
1,58,1053.54,1,31,3
2,60,1053.54,1,31,3
2,41,0.0,7,13,0
2,55,0.0,7,13,2
2,24,3420.89,7,11,4
1,24,1563.83,6,11,4
2,51,11728.76,7,11,1
1,57,3909.59,7,11,2
1,25,2404.08,5,19,0
2,21,701.19,5,19,0
2,38,0.0,5,3,0
1,44,2541.23,4,3,2
2,22,4006.8,7,19,4
2,80,1101.87,1,19,3
1,43,2715.26,5,9,2
2,40,1745.52,5,9,0
2,28,0.0,7,26,0
1,59,11728.76,5,26,2
2,58,17593.14,7,26,1
1,79,1101.87,2,2,3
2,72,0.0,3,2,3
2,64,24243.4,7,1,1
1,65,24243.4,7,1,1
2,56,1076.41,2,1,3
2,34,2711.89,6,2,4
1,70,0.0,3,3,3
1,22,0.0,5,3,0
2,60,5818.41,7,22,2
2,24,0.0,6,22,0
1,62,11636.83,7,22,1
2,33,3352.17,7,18,4
2,49,19547.93,7,27,1
1,51,14660.95,7,27,1
1,59,3317.67,7,1,2
2,55,15166.49,7,1,1
1,63,0.0,3,1,3
2,48,1436.65,1,31,3
1,43,1436.65,2,31,3
1,73,0.0,5,18,2
2,69,0.0,2,18,3
2,30,1466.1,6,3,0
1,50,2443.49,6,3,2
2,25,1563.83,6,3,0
2,48,1172.88,6,3,2
2,58,0.0,1,15,3
1,69,1506.61,2,15,3
1,37,1004.4,3,15,0
1,38,1104.85,3,15,0
1,35,0.0,3,15,0
2,34,1100.0,3,2,3
2,42,0.0,2,21,3
1,40,0.0,2,21,3
2,78,1189.3,8,21,2
2,47,1466.1,3,23,3
1,19,1172.88,5,23,0
1,30,0.0,2,32,0
2,40,375.64,3,32,0
1,32,1100.0,5,2,0
2,28,1100.0,5,2,0
1,28,0.0,6,17,0
2,47,0.0,7,17,0
2,25,0.0,5,17,0
1,33,0.0,5,11,0
2,64,0.0,5,11,3
1,65,0.0,5,11,2
2,33,1202.04,5,15,0
1,42,0.0,7,15,4
1,41,6442.02,8,30,4
1,34,3103.15,7,3,4
1,44,0.0,5,32,0
2,40,0.0,8,32,0
2,73,24243.4,7,22,1
1,39,6788.15,7,22,4
2,38,0.0,5,1,0
2,31,0.0,7,22,0
1,33,0.0,7,22,4
2,35,7757.89,7,1,4
1,24,0.0,7,29,0
2,36,0.0,7,29,0
1,23,1833.6,5,17,0
2,25,1415.27,5,17,0
2,21,0.0,5,17,0
1,18,0.0,4,2,0
2,71,0.0,1,2,3
1,43,0.0,4,2,2
1,29,0.0,5,6,0
1,45,0.0,7,4,4
2,78,0.0,5,4,3
1,33,18436.95,7,1,1
1,71,13169.25,7,1,1
2,62,7374.78,5,1,2
1,36,2715.26,7,20,4
2,36,2424.34,7,20,4
1,31,3639.5,7,1,4
2,38,1350.0,5,32,0
2,58,1100.0,3,32,3
2,36,1250.0,5,32,0
1,62,1100.0,2,32,3
1,38,19155.28,7,1,1
2,36,17239.75,7,1,1
2,21,0.0,5,24,0
1,47,9577.64,7,24,4
2,42,8619.87,7,24,4
2,25,1172.88,5,14,0
1,27,2932.19,7,14,4
2,37,0.0,5,1,0
1,33,3352.17,5,1,4
2,54,0.0,7,22,2
2,20,0.0,6,20,0
1,43,23177.88,7,20,1
2,45,10918.51,7,20,4
1,40,0.0,5,4,2
1,36,1163.68,2,25,0
2,39,1115.2,5,25,0
2,32,4022.61,7,1,4
1,38,0.0,5,26,0
2,32,2800.0,6,3,4
1,44,3500.0,5,3,2
2,41,1004.4,6,9,0
1,74,2310.13,1,9,3
1,73,1053.54,4,31,3
1,35,0.0,7,5,4
1,30,2843.72,6,22,4
2,28,3317.67,6,22,0
2,58,0.0,5,3,3
2,23,0.0,5,3,0
1,40,0.0,7,3,4
2,26,2298.63,7,28,0
1,27,0.0,7,28,0
2,24,1101.87,7,6,4
1,29,0.0,5,1,0
2,37,678.82,7,14,0
1,46,2424.34,7,14,4
2,32,2248.01,6,5,0
2,29,4886.98,7,5,4
1,25,1532.42,5,12,0
1,38,0.0,5,9,0
2,66,1066.71,5,9,3
2,38,0.0,5,9,0
1,31,1406.17,2,15,0
2,30,0.0,8,15,4
2,37,0.0,2,30,0
2,80,0.0,7,24,2
2,38,1042.7,5,31,0
1,27,1066.71,2,7,0
1,21,1066.71,2,7,0
1,79,0.0,7,27,2
2,75,0.0,7,27,2
1,30,0.0,2,2,0
2,40,19547.93,7,27,1
2,70,5864.38,7,27,2
2,40,1101.87,1,19,3
1,31,1101.87,1,19,0
1,73,0.0,7,20,2
1,39,0.0,7,9,4
2,40,0.0,6,9,0
2,32,400.0,5,8,0
1,35,3500.0,7,8,4
1,72,1292.98,3,29,3
1,50,14546.04,7,20,1
2,48,9697.36,7,20,4
2,53,1101.87,8,3,2
2,24,0.0,5,3,0
1,22,0.0,5,23,0
1,52,17062.3,7,1,1
2,28,0.0,4,20,0
2,32,0.0,7,22,0
1,32,13408.69,7,22,4
2,22,1939.47,6,22,0
1,40,14366.46,7,1,1
1,34,0.0,6,23,0
2,30,0.0,6,23,0
1,38,0.0,8,30,4
2,30,0.0,7,22,0
1,41,8727.62,6,22,4
2,32,0.0,6,12,0
1,35,4900.0,7,12,4
1,44,2973.24,6,6,2
1,21,100.0,2,15,0
2,28,741.0,2,15,0
2,66,0.0,7,18,2
1,74,0.0,3,18,3
2,69,0.0,4,18,3
1,65,14218.58,7,1,1
1,42,2424.34,2,28,3
2,33,1163.68,5,28,0
2,42,293.22,5,7,0
1,54,2590.1,3,7,3
2,76,0.0,2,3,3
2,36,4886.98,7,27,4
2,66,3909.59,5,27,2
1,68,8796.57,7,27,1
2,45,0.0,7,16,0
1,49,0.0,7,16,4
2,61,5100.0,3,8,3
1,24,0.0,6,4,4
1,56,2100.0,3,4,3
2,41,250.0,5,4,0
2,71,1104.85,2,4,3
1,75,1104.85,2,4,3
2,36,6512.79,7,30,4
1,52,3543.73,5,30,2
1,42,1915.53,3,30,0
1,51,16281.98,7,22,1
1,22,0.0,7,22,4
2,49,4022.61,5,22,2
1,46,10535.4,7,1,1
2,65,0.0,5,10,3
1,67,0.0,5,10,2
2,47,0.0,7,10,2
1,40,7757.89,7,22,4
1,34,4265.57,6,1,4
